area_fips,industry_code,year,qtr,area_title,qtrly_estabs_count,month1_emplvl,month2_emplvl,month3_emplvl
20021,10,2011,4,"Cherokee County, Kansas",392,4605,4532,4544
20037,10,2011,1,"Crawford County, Kansas",1082,16288,16307,16438
20037,10,2011,2,"Crawford County, Kansas",1085,16675,16587,16119
20037,10,2011,3,"Crawford County, Kansas",1063,15445,16029,16474
20037,10,2011,4,"Crawford County, Kansas",1048,16568,16529,16576
20037,10,2011,1,"Crawford County, Kansas",19,114,110,115
20037,10,2011,2,"Crawford County, Kansas",18,111,112,107
20037,10,2011,3,"Crawford County, Kansas",18,111,105,102
20037,10,2011,4,"Crawford County, Kansas",18,105,102,102
20037,10,2011,1,"Crawford County, Kansas",19,1082,1095,1096
20037,10,2011,2,"Crawford County, Kansas",19,1094,1092,878
20037,10,2011,3,"Crawford County, Kansas",19,853,1084,1082
20037,10,2011,4,"Crawford County, Kansas",19,1075,1078,1097
20037,10,2011,1,"Crawford County, Kansas",35,3095,3082,3079
20037,10,2011,2,"Crawford County, Kansas",35,3238,3132,2883
20037,10,2011,3,"Crawford County, Kansas",34,2435,2769,3028
20037,10,2011,4,"Crawford County, Kansas",34,3100,3136,3133
20037,10,2011,1,"Crawford County, Kansas",1009,11997,12020,12148
20037,10,2011,2,"Crawford County, Kansas",1013,12232,12251,12251
20037,10,2011,3,"Crawford County, Kansas",992,12046,12071,12262
20037,10,2011,4,"Crawford County, Kansas",977,12288,12213,12244
20043,10,2011,1,"Doniphan County, Kansas",204,2053,2102,2309
20043,10,2011,2,"Doniphan County, Kansas",205,2180,2364,2289
20043,10,2011,3,"Doniphan County, Kansas",207,2014,1904,2031
20043,10,2011,4,"Doniphan County, Kansas",205,2320,2291,2152
20043,10,2011,1,"Doniphan County, Kansas",11,37,36,35
20043,10,2011,2,"Doniphan County, Kansas",11,38,34,37
20043,10,2011,3,"Doniphan County, Kansas",11,36,41,38
20043,10,2011,4,"Doniphan County, Kansas",11,40,39,41
20043,10,2011,1,"Doniphan County, Kansas",6,33,34,34
20043,10,2011,2,"Doniphan County, Kansas",6,35,34,34
20043,10,2011,3,"Doniphan County, Kansas",6,36,35,36
20043,10,2011,4,"Doniphan County, Kansas",6,36,36,33
20043,10,2011,1,"Doniphan County, Kansas",20,788,807,984
20043,10,2011,2,"Doniphan County, Kansas",20,840,1016,946
20043,10,2011,3,"Doniphan County, Kansas",20,758,677,754
20043,10,2011,4,"Doniphan County, Kansas",20,1015,994,853
20043,10,2011,1,"Doniphan County, Kansas",167,1195,1225,1256
20043,10,2011,2,"Doniphan County, Kansas",168,1267,1280,1272
20043,10,2011,3,"Doniphan County, Kansas",170,1184,1151,1203
20043,10,2011,4,"Doniphan County, Kansas",168,1229,1222,1225
20091,10,2011,1,"Johnson County, Kansas",21030,292644,292887,295584
20091,10,2011,2,"Johnson County, Kansas",21266,301501,303986,303175
20091,10,2011,3,"Johnson County, Kansas",21649,305602,305068,304136
20091,10,2011,4,"Johnson County, Kansas",21767,307094,308390,307865
20091,10,2011,1,"Johnson County, Kansas",49,1951,1947,1941
20091,10,2011,2,"Johnson County, Kansas",49,1940,1924,1926
20091,10,2011,3,"Johnson County, Kansas",48,1956,1938,1914
20091,10,2011,4,"Johnson County, Kansas",48,1916,1893,1881
20091,10,2011,1,"Johnson County, Kansas",30,712,719,725
20091,10,2011,2,"Johnson County, Kansas",30,730,731,718
20091,10,2011,3,"Johnson County, Kansas",31,685,683,720
20091,10,2011,4,"Johnson County, Kansas",31,706,704,705
20091,10,2011,1,"Johnson County, Kansas",47,25897,26459,26961
20091,10,2011,2,"Johnson County, Kansas",47,27806,27512,26756
20091,10,2011,3,"Johnson County, Kansas",47,26404,25436,26737
20091,10,2011,4,"Johnson County, Kansas",47,26705,26504,26444
20091,10,2011,1,"Johnson County, Kansas",20904,264084,263762,265957
20091,10,2011,2,"Johnson County, Kansas",21140,271025,273819,273775
20091,10,2011,3,"Johnson County, Kansas",21523,276557,277011,274765
20091,10,2011,4,"Johnson County, Kansas",21641,277767,279289,278835
20103,10,2011,1,"Leavenworth County, Kansas",1376,20483,20713,21066
20103,10,2011,2,"Leavenworth County, Kansas",1389,21310,21395,21210
20103,10,2011,3,"Leavenworth County, Kansas",1414,20788,20958,21349
20103,10,2011,4,"Leavenworth County, Kansas",1413,21559,21470,21327
20103,10,2011,1,"Leavenworth County, Kansas",40,4747,4772,4779
20103,10,2011,2,"Leavenworth County, Kansas",40,4803,4822,4835
20103,10,2011,3,"Leavenworth County, Kansas",40,4852,4830,4743
20103,10,2011,4,"Leavenworth County, Kansas",40,4719,4697,4692
20103,10,2011,1,"Leavenworth County, Kansas",19,756,753,750
20103,10,2011,2,"Leavenworth County, Kansas",19,745,726,720
20103,10,2011,3,"Leavenworth County, Kansas",19,738,728,733
20103,10,2011,4,"Leavenworth County, Kansas",19,734,722,716
20103,10,2011,1,"Leavenworth County, Kansas",34,3375,3428,3450
20103,10,2011,2,"Leavenworth County, Kansas",34,3384,3465,3239
20103,10,2011,3,"Leavenworth County, Kansas",34,2805,3023,3268
20103,10,2011,4,"Leavenworth County, Kansas",34,3449,3448,3424
20103,10,2011,1,"Leavenworth County, Kansas",1283,11605,11760,12087
20103,10,2011,2,"Leavenworth County, Kansas",1296,12378,12382,12416
20103,10,2011,3,"Leavenworth County, Kansas",1321,12393,12377,12605
20103,10,2011,4,"Leavenworth County, Kansas",1320,12657,12603,12495
20107,10,2011,1,"Linn County, Kansas",234,1887,1875,1914
20107,10,2011,2,"Linn County, Kansas",233,1927,1920,2022
20107,10,2011,3,"Linn County, Kansas",239,1831,1804,1909
20107,10,2011,4,"Linn County, Kansas",240,1944,1943,2021
20107,10,2011,1,"Linn County, Kansas",11,50,49,49
20107,10,2011,2,"Linn County, Kansas",10,46,44,44
20107,10,2011,3,"Linn County, Kansas",10,47,45,41
20107,10,2011,4,"Linn County, Kansas",10,43,42,43
20107,10,2011,1,"Linn County, Kansas",8,37,36,37
20107,10,2011,2,"Linn County, Kansas",8,38,39,42
20107,10,2011,3,"Linn County, Kansas",8,43,42,42
20107,10,2011,4,"Linn County, Kansas",8,39,37,36
20107,10,2011,1,"Linn County, Kansas",28,644,651,665
20107,10,2011,2,"Linn County, Kansas",28,647,656,710
20107,10,2011,3,"Linn County, Kansas",28,506,508,613
20107,10,2011,4,"Linn County, Kansas",28,677,680,667
20107,10,2011,1,"Linn County, Kansas",187,1156,1139,1163
20107,10,2011,2,"Linn County, Kansas",187,1196,1181,1226
20107,10,2011,3,"Linn County, Kansas",193,1235,1209,1213
20107,10,2011,4,"Linn County, Kansas",194,1185,1184,1275
20121,10,2011,1,"Miami County, Kansas",819,7296,7270,7421
20121,10,2011,2,"Miami County, Kansas",823,7635,7787,7919
20121,10,2011,3,"Miami County, Kansas",832,7516,7432,7491
20121,10,2011,4,"Miami County, Kansas",823,7501,7483,7498
20121,10,2011,1,"Miami County, Kansas",14,72,67,68
20121,10,2011,2,"Miami County, Kansas",14,66,65,64
20121,10,2011,3,"Miami County, Kansas",14,71,69,64
20121,10,2011,4,"Miami County, Kansas",14,63,64,68
20121,10,2011,1,"Miami County, Kansas",8,0,0,0
20121,10,2011,2,"Miami County, Kansas",8,0,0,0
20121,10,2011,3,"Miami County, Kansas",8,0,0,0
20121,10,2011,4,"Miami County, Kansas",8,454,454,442
20121,10,2011,1,"Miami County, Kansas",18,0,0,0
20121,10,2011,2,"Miami County, Kansas",18,0,0,0
20121,10,2011,3,"Miami County, Kansas",18,0,0,0
20121,10,2011,4,"Miami County, Kansas",18,1580,1586,1577
20121,10,2011,1,"Miami County, Kansas",779,5164,5143,5282
20121,10,2011,2,"Miami County, Kansas",783,5512,5596,5672
20121,10,2011,3,"Miami County, Kansas",792,5621,5512,5431
20121,10,2011,4,"Miami County, Kansas",783,5404,5379,5411
20209,10,2011,1,"Wyandotte County, Kansas",3237,78400,78686,79270
20209,10,2011,2,"Wyandotte County, Kansas",3273,80677,81512,82003
20209,10,2011,3,"Wyandotte County, Kansas",3321,81475,82015,82771
20209,10,2011,4,"Wyandotte County, Kansas",3316,82868,82706,81577
20209,10,2011,1,"Wyandotte County, Kansas",40,1830,1815,1820
20209,10,2011,2,"Wyandotte County, Kansas",39,1819,1820,1841
20209,10,2011,3,"Wyandotte County, Kansas",39,1858,1835,1790
20209,10,2011,4,"Wyandotte County, Kansas",40,1803,1791,1852
20209,10,2011,1,"Wyandotte County, Kansas",26,4353,4345,4340
20209,10,2011,2,"Wyandotte County, Kansas",26,4502,4483,4470
20209,10,2011,3,"Wyandotte County, Kansas",26,4714,4683,4731
20209,10,2011,4,"Wyandotte County, Kansas",26,4717,4712,4704
20209,10,2011,1,"Wyandotte County, Kansas",21,9093,9200,9206
20209,10,2011,2,"Wyandotte County, Kansas",21,9319,9350,9416
20209,10,2011,3,"Wyandotte County, Kansas",21,8363,8286,9335
20209,10,2011,4,"Wyandotte County, Kansas",21,9263,9320,9279
20209,10,2011,1,"Wyandotte County, Kansas",3150,63124,63326,63904
20209,10,2011,2,"Wyandotte County, Kansas",3187,65037,65859,66276
20209,10,2011,3,"Wyandotte County, Kansas",3235,66540,67211,66915
20209,10,2011,4,"Wyandotte County, Kansas",3229,67085,66883,65742
29003,10,2011,1,"Andrew County, Missouri",330,2258,2235,2358
29003,10,2011,2,"Andrew County, Missouri",329,2484,2513,2535
29003,10,2011,3,"Andrew County, Missouri",326,2342,2419,2541
29003,10,2011,4,"Andrew County, Missouri",320,2444,2451,2397
29003,10,2011,1,"Andrew County, Missouri",13,39,39,42
29003,10,2011,2,"Andrew County, Missouri",13,42,43,47
29003,10,2011,3,"Andrew County, Missouri",13,38,41,38
29003,10,2011,4,"Andrew County, Missouri",13,39,40,38
29003,10,2011,1,"Andrew County, Missouri",4,23,22,22
29003,10,2011,2,"Andrew County, Missouri",4,22,22,22
29003,10,2011,3,"Andrew County, Missouri",4,22,22,22
29003,10,2011,4,"Andrew County, Missouri",4,22,22,22
29003,10,2011,1,"Andrew County, Missouri",35,643,638,677
29003,10,2011,2,"Andrew County, Missouri",36,715,686,697
29003,10,2011,3,"Andrew County, Missouri",36,450,533,637
29003,10,2011,4,"Andrew County, Missouri",36,685,694,649
29003,10,2011,1,"Andrew County, Missouri",278,1553,1536,1617
29003,10,2011,2,"Andrew County, Missouri",276,1705,1762,1769
29003,10,2011,3,"Andrew County, Missouri",273,1832,1823,1844
29003,10,2011,4,"Andrew County, Missouri",267,1698,1695,1688
29011,10,2011,1,"Barton County, Missouri",318,3385,3342,3398
29011,10,2011,2,"Barton County, Missouri",316,3462,3495,3580
29011,10,2011,3,"Barton County, Missouri",310,3406,3331,3452
29011,10,2011,4,"Barton County, Missouri",309,3386,3382,3309
29011,10,2011,1,"Barton County, Missouri",7,39,39,38
29011,10,2011,2,"Barton County, Missouri",7,37,36,37
29011,10,2011,3,"Barton County, Missouri",7,33,32,31
29011,10,2011,4,"Barton County, Missouri",7,36,31,32
29011,10,2011,1,"Barton County, Missouri",5,48,47,44
29011,10,2011,2,"Barton County, Missouri",5,44,45,45
29011,10,2011,3,"Barton County, Missouri",5,45,45,45
29011,10,2011,4,"Barton County, Missouri",5,45,45,44
29011,10,2011,1,"Barton County, Missouri",34,833,827,847
29011,10,2011,2,"Barton County, Missouri",34,857,867,871
29011,10,2011,3,"Barton County, Missouri",34,738,719,847
29011,10,2011,4,"Barton County, Missouri",34,849,865,878
29011,10,2011,1,"Barton County, Missouri",272,2465,2429,2469
29011,10,2011,2,"Barton County, Missouri",270,2524,2547,2627
29011,10,2011,3,"Barton County, Missouri",264,2590,2535,2529
29011,10,2011,4,"Barton County, Missouri",263,2456,2441,2355
29013,10,2011,1,"Bates County, Missouri",430,3627,3596,3633
29013,10,2011,2,"Bates County, Missouri",427,3637,3673,3715
29013,10,2011,3,"Bates County, Missouri",425,3368,3345,3512
29013,10,2011,4,"Bates County, Missouri",424,3601,3631,3665
29013,10,2011,1,"Bates County, Missouri",12,57,57,53
29013,10,2011,2,"Bates County, Missouri",12,53,54,58
29013,10,2011,3,"Bates County, Missouri",12,56,56,58
29013,10,2011,4,"Bates County, Missouri",12,58,55,59
29013,10,2011,1,"Bates County, Missouri",7,86,84,85
29013,10,2011,2,"Bates County, Missouri",7,85,85,85
29013,10,2011,3,"Bates County, Missouri",7,83,83,83
29013,10,2011,4,"Bates County, Missouri",9,85,84,84
29013,10,2011,1,"Bates County, Missouri",53,1138,1127,1136
29013,10,2011,2,"Bates County, Missouri",53,1143,1155,1191
29013,10,2011,3,"Bates County, Missouri",53,925,911,1086
29013,10,2011,4,"Bates County, Missouri",53,1124,1134,1129
29013,10,2011,1,"Bates County, Missouri",358,2346,2328,2359
29013,10,2011,2,"Bates County, Missouri",355,2356,2379,2381
29013,10,2011,3,"Bates County, Missouri",353,2304,2295,2285
29013,10,2011,4,"Bates County, Missouri",350,2334,2358,2393
29021,10,2011,1,"Buchanan County, Missouri",2571,44653,44878,45260
29021,10,2011,2,"Buchanan County, Missouri",2574,45738,45516,45768
29021,10,2011,3,"Buchanan County, Missouri",2586,45473,45472,45714
29021,10,2011,4,"Buchanan County, Missouri",2582,45901,46214,46210
29021,10,2011,1,"Buchanan County, Missouri",22,432,475,491
29021,10,2011,2,"Buchanan County, Missouri",22,505,520,532
29021,10,2011,3,"Buchanan County, Missouri",22,544,535,487
29021,10,2011,4,"Buchanan County, Missouri",22,489,486,494
29021,10,2011,1,"Buchanan County, Missouri",34,2330,2485,2511
29021,10,2011,2,"Buchanan County, Missouri",34,2482,2309,2291
29021,10,2011,3,"Buchanan County, Missouri",34,2271,2308,2485
29021,10,2011,4,"Buchanan County, Missouri",32,2513,2529,2351
29021,10,2011,1,"Buchanan County, Missouri",75,3550,3541,3539
29021,10,2011,2,"Buchanan County, Missouri",75,3554,3600,3549
29021,10,2011,3,"Buchanan County, Missouri",74,3242,3304,3497
29021,10,2011,4,"Buchanan County, Missouri",74,3669,3701,3705
29021,10,2011,1,"Buchanan County, Missouri",2440,38341,38377,38719
29021,10,2011,2,"Buchanan County, Missouri",2443,39197,39087,39396
29021,10,2011,3,"Buchanan County, Missouri",2456,39416,39325,39245
29021,10,2011,4,"Buchanan County, Missouri",2454,39230,39498,39660
29037,10,2011,1,"Cass County, Missouri",1953,21786,21653,22123
29037,10,2011,2,"Cass County, Missouri",1956,22739,23037,22844
29037,10,2011,3,"Cass County, Missouri",1978,21445,21644,22893
29037,10,2011,4,"Cass County, Missouri",1988,22916,22905,22769
29037,10,2011,1,"Cass County, Missouri",25,285,284,286
29037,10,2011,2,"Cass County, Missouri",25,286,282,286
29037,10,2011,3,"Cass County, Missouri",25,284,279,264
29037,10,2011,4,"Cass County, Missouri",25,281,277,276
29037,10,2011,1,"Cass County, Missouri",12,171,167,167
29037,10,2011,2,"Cass County, Missouri",12,167,166,167
29037,10,2011,3,"Cass County, Missouri",12,167,166,167
29037,10,2011,4,"Cass County, Missouri",11,168,169,168
29037,10,2011,1,"Cass County, Missouri",122,4477,4445,4494
29037,10,2011,2,"Cass County, Missouri",123,4579,4589,4591
29037,10,2011,3,"Cass County, Missouri",123,3218,3373,4341
29037,10,2011,4,"Cass County, Missouri",123,4499,4496,4517
29037,10,2011,1,"Cass County, Missouri",1794,16853,16757,17176
29037,10,2011,2,"Cass County, Missouri",1796,17707,18000,17800
29037,10,2011,3,"Cass County, Missouri",1818,17776,17826,18121
29037,10,2011,4,"Cass County, Missouri",1829,17968,17963,17808
29039,10,2011,1,"Cedar County, Missouri",351,3290,3290,3350
29039,10,2011,2,"Cedar County, Missouri",352,3444,3444,3481
29039,10,2011,3,"Cedar County, Missouri",351,3293,3260,3497
29039,10,2011,4,"Cedar County, Missouri",351,3412,3391,3427
29039,10,2011,1,"Cedar County, Missouri",8,61,63,63
29039,10,2011,2,"Cedar County, Missouri",9,63,65,65
29039,10,2011,3,"Cedar County, Missouri",9,64,60,55
29039,10,2011,4,"Cedar County, Missouri",9,59,60,62
29039,10,2011,1,"Cedar County, Missouri",8,436,426,425
29039,10,2011,2,"Cedar County, Missouri",8,428,398,413
29039,10,2011,3,"Cedar County, Missouri",8,405,420,413
29039,10,2011,4,"Cedar County, Missouri",8,423,407,405
29039,10,2011,1,"Cedar County, Missouri",26,692,696,697
29039,10,2011,2,"Cedar County, Missouri",26,732,702,719
29039,10,2011,3,"Cedar County, Missouri",26,540,498,655
29039,10,2011,4,"Cedar County, Missouri",26,692,680,686
29039,10,2011,1,"Cedar County, Missouri",309,2101,2105,2165
29039,10,2011,2,"Cedar County, Missouri",309,2221,2279,2284
29039,10,2011,3,"Cedar County, Missouri",308,2284,2282,2374
29039,10,2011,4,"Cedar County, Missouri",308,2238,2244,2274
29047,10,2011,1,"Clay County, Missouri",4968,86120,86526,87769
29047,10,2011,2,"Clay County, Missouri",4949,89463,90226,91238
29047,10,2011,3,"Clay County, Missouri",4976,86907,85197,90194
29047,10,2011,4,"Clay County, Missouri",5004,89701,89267,89369
29047,10,2011,1,"Clay County, Missouri",29,859,853,892
29047,10,2011,2,"Clay County, Missouri",28,906,899,900
29047,10,2011,3,"Clay County, Missouri",28,901,895,843
29047,10,2011,4,"Clay County, Missouri",28,845,836,835
29047,10,2011,1,"Clay County, Missouri",18,436,430,434
29047,10,2011,2,"Clay County, Missouri",18,437,438,438
29047,10,2011,3,"Clay County, Missouri",18,437,437,434
29047,10,2011,4,"Clay County, Missouri",18,433,432,433
29047,10,2011,1,"Clay County, Missouri",182,13754,13849,13912
29047,10,2011,2,"Clay County, Missouri",182,14000,14057,14033
29047,10,2011,3,"Clay County, Missouri",182,10305,10851,14125
29047,10,2011,4,"Clay County, Missouri",182,14082,14088,14074
29047,10,2011,1,"Clay County, Missouri",4739,71071,71394,72531
29047,10,2011,2,"Clay County, Missouri",4721,74120,74832,75867
29047,10,2011,3,"Clay County, Missouri",4748,75264,73014,74792
29047,10,2011,4,"Clay County, Missouri",4776,74341,73911,74027
29095,10,2011,1,"Jackson County, Missouri",17928,333721,335221,340877
29095,10,2011,2,"Jackson County, Missouri",18145,342601,342452,342170
29095,10,2011,3,"Jackson County, Missouri",18288,335634,337963,340270
29095,10,2011,4,"Jackson County, Missouri",18417,341789,344465,344167
29095,10,2011,1,"Jackson County, Missouri",114,17389,18125,19601
29095,10,2011,2,"Jackson County, Missouri",114,20211,19480,19094
29095,10,2011,3,"Jackson County, Missouri",114,16879,16422,16300
29095,10,2011,4,"Jackson County, Missouri",112,16126,16527,16542
29095,10,2011,1,"Jackson County, Missouri",42,6936,6943,7020
29095,10,2011,2,"Jackson County, Missouri",42,7026,6996,6744
29095,10,2011,3,"Jackson County, Missouri",42,6768,6661,7034
29095,10,2011,4,"Jackson County, Missouri",40,7030,7025,7019
29095,10,2011,1,"Jackson County, Missouri",435,35797,36371,36610
29095,10,2011,2,"Jackson County, Missouri",435,36640,36856,36410
29095,10,2011,3,"Jackson County, Missouri",434,31374,32394,36290
29095,10,2011,4,"Jackson County, Missouri",436,36245,36210,36315
29095,10,2011,1,"Jackson County, Missouri",17337,273599,273782,277646
29095,10,2011,2,"Jackson County, Missouri",17554,278724,279120,279922
29095,10,2011,3,"Jackson County, Missouri",17698,280613,282486,280646
29095,10,2011,4,"Jackson County, Missouri",17829,282388,284703,284291
29097,10,2011,1,"Jasper County, Missouri",3230,56070,55933,56527
29097,10,2011,2,"Jasper County, Missouri",3247,56842,56789,56700
29097,10,2011,3,"Jasper County, Missouri",3223,54111,54465,56171
29097,10,2011,4,"Jasper County, Missouri",3230,56539,57385,57647
29097,10,2011,1,"Jasper County, Missouri",33,309,310,310
29097,10,2011,2,"Jasper County, Missouri",33,308,309,310
29097,10,2011,3,"Jasper County, Missouri",33,332,338,311
29097,10,2011,4,"Jasper County, Missouri",33,321,313,318
29097,10,2011,1,"Jasper County, Missouri",25,1237,1369,1362
29097,10,2011,2,"Jasper County, Missouri",25,1369,1371,1288
29097,10,2011,3,"Jasper County, Missouri",24,1256,1223,1368
29097,10,2011,4,"Jasper County, Missouri",21,1363,1373,1361
29097,10,2011,1,"Jasper County, Missouri",117,5325,5276,5311
29097,10,2011,2,"Jasper County, Missouri",117,5354,5380,5354
29097,10,2011,3,"Jasper County, Missouri",118,3651,3960,5164
29097,10,2011,4,"Jasper County, Missouri",117,5311,5372,5356
29097,10,2011,1,"Jasper County, Missouri",3055,49199,48978,49544
29097,10,2011,2,"Jasper County, Missouri",3072,49811,49729,49748
29097,10,2011,3,"Jasper County, Missouri",3048,48872,48944,49328
29097,10,2011,4,"Jasper County, Missouri",3059,49544,50327,50612
29145,10,2011,1,"Newton County, Missouri",1293,18692,18833,19062
29145,10,2011,2,"Newton County, Missouri",1274,19234,19291,19112
